          
-2     0.407      0.0073      55.7534    69.1688
-1     0.535      0.0073      73.2877    69.2514
0     0.661      0.0074      89.3243    69.4319
1     0.786      0.0076      103.421    69.6719
2     0.911      0.0077      118.312    70.5674
3     1.034      0.008      129.25    71.6001
4     1.156      0.0084      137.619    72.7618
5     1.274      0.0088      144.773    73.8688
6     1.391      0.0093      149.57    74.7522
7     1.502      0.01      150.2    75.3577
8     1.595      0.0111      143.694    76.1827
9     1.662      0.0138      120.435    76.8587
10     1.677      0.0198      84.697    77.1738
