          
-2     0.323      0.007      46.1429    68.5676
-1     0.45      0.007      64.2857    68.6673
0     0.576      0.0071      81.1268    68.8348
1     0.703      0.0072      97.6389    68.9586
2     0.828      0.0074      111.892    69.825
3     0.951      0.0076      125.132    70.8383
4     1.074      0.0079      135.949    71.9099
5     1.196      0.0082      145.854    72.8779
6     1.315      0.0087      151.149    73.7327
7     1.431      0.0092      155.543    74.2366
8     1.54      0.0101      152.475    74.7343
9     1.62      0.0119      136.134    75.4406
10     1.664      0.016      104    75.8567
