          
-2     0.332      0.0072      46.1111    68.9954
-1     0.459      0.0072      63.75    69.066
0     0.586      0.0073      80.274    69.2005
1     0.712      0.0074      96.2162    69.4112
2     0.837      0.0076      110.132    70.2808
3     0.962      0.0078      123.333    71.2594
4     1.084      0.0082      132.195    72.3325
5     1.205      0.0086      140.116    73.3692
6     1.324      0.0091      145.495    74.2614
7     1.438      0.0098      146.735    74.8116
8     1.547      0.0106      145.943    75.2277
9     1.624      0.0126      128.889    75.9449
10     1.664      0.017      97.8824    76.2559
