1 0.001258
0.99903 0.0013919
0.99613 0.0018251
0.9913 0.0026014
0.98459 0.0037603
0.976 0.005338
0.96558 0.0073679
0.95338 0.0098808
0.93944 0.012904
0.92382 0.016463
0.90658 0.020575
0.88779 0.025254
0.86751 0.030502
0.84583 0.036311
0.82282 0.042661
0.79856 0.049516
0.77312 0.05682
0.74661 0.064503
0.71908 0.072474
0.69065 0.080623
0.66138 0.088823
0.63138 0.096934
0.60074 0.1048
0.56956 0.11227
0.53796 0.11916
0.50606 0.12533
0.47397 0.13062
0.44185 0.13488
0.40983 0.13801
0.37807 0.13991
0.34674 0.14051
0.31599 0.13979
0.28599 0.13774
0.25689 0.1344
0.22886 0.12984
0.20203 0.12416
0.17654 0.1175
0.15251 0.10999
0.13002 0.10181
0.10918 0.093104
0.09004 0.084055
0.072666 0.074817
0.057097 0.065537
0.043365 0.056342
0.031495 0.047336
0.021503 0.038599
0.0134 0.030186
0.0071944 0.022125
0.0028914 0.01442
0.00049325 0.0070561
0 1.348e-17
0.001409 -0.0067917
0.0047146 -0.013369
0.0099079 -0.019781
0.016976 -0.026072
0.025902 -0.032277
0.036664 -0.038416
0.049235 -0.044488
0.063582 -0.050477
0.079664 -0.056341
0.097434 -0.062022
0.11684 -0.067441
0.1378 -0.072507
0.16026 -0.077116
0.18413 -0.081162
0.2093 -0.084537
0.23567 -0.087143
0.26313 -0.088892
0.29155 -0.089717
0.3208 -0.089575
0.35074 -0.08844
0.38124 -0.086332
0.41215 -0.083289
0.44334 -0.079378
0.47469 -0.074694
0.50606 -0.06935
0.53733 -0.063482
0.56838 -0.057236
0.59911 -0.050766
0.62941 -0.044227
0.65918 -0.037771
0.68831 -0.031538
0.7167 -0.025654
0.74426 -0.020227
0.77089 -0.015342
0.79649 -0.011062
0.82096 -0.0074222
0.8442 -0.0044367
0.86613 -0.0020943
0.88665 -0.00036338
0.90567 0.00080623
0.92312 0.0014794
0.93893 0.0017324
0.95303 0.0016486
0.96536 0.0013154
0.97586 0.00082082
0.98452 0.00025039
0.99127 -0.00031461
0.99612 -0.00079886
0.99903 -0.0011338
1 -0.001258
