          
-2     -0.051      0.0072      -7.08333    69.5645
-1     0.071      0.0071      10    69.5369
0     0.194      0.0071      27.3239    69.5757
1     0.315      0.0072      43.75    69.6974
2     0.437      0.0073      59.863    70.4747
3     0.557      0.0076      73.2895    71.4253
4     0.676      0.0079      85.5696    72.4488
5     0.793      0.0083      95.5422    73.4132
6     0.908      0.0089      102.022    74.2555
7     1.021      0.0095      107.474    74.6184
8     1.129      0.0103      109.612    74.9092
9     1.233      0.0113      109.115    74.6947
10     1.329      0.0124      107.177    73.828
