          
-2     0.119      0.0068      17.5    69.5819
-1     0.241      0.0067      35.9701    69.5888
0     0.362      0.0067      54.0299    69.6637
1     0.483      0.0068      71.0294    69.8192
2     0.603      0.0069      87.3913    70.687
3     0.721      0.0072      100.139    71.669
4     0.837      0.0075      111.6    72.7728
5     0.951      0.008      118.875    73.8457
6     1.061      0.0086      123.372    74.8075
7     1.165      0.0094      123.936    75.423
8     1.256      0.0104      120.769    76.0168
9     1.324      0.0121      109.421    76.4
10     1.372      0.0152      90.2632    76.2651
