          
-2     -0.088      0.0073      -12.0548    67.0884
-1     0.041      0.0074      5.54054    67.1225
0     0.17      0.0074      22.973    67.1151
1     0.299      0.0075      39.8667    67.1382
2     0.427      0.0077      55.4545    67.8086
3     0.555      0.0078      71.1538    68.5799
4     0.682      0.0081      84.1975    69.4411
5     0.809      0.0083      97.4699    70.2446
6     0.934      0.0086      108.605    70.9122
7     1.059      0.0091      116.374    71.1252
8     1.182      0.0097      121.856    71.3269
9     1.303      0.0105      124.095    71.0418
10     1.419      0.0116      122.328    70.2331
