          
-2     0.018      0.0056      3.21429    70.0877
-1     0.136      0.0057      23.8596    70.2194
0     0.252      0.0058      43.4483    70.4182
1     0.368      0.0059      62.3729    70.6342
2     0.481      0.0061      78.8525    71.6122
3     0.593      0.0063      94.127    72.6594
4     0.702      0.0066      106.364    73.8122
5     0.807      0.007      115.286    74.9039
6     0.893      0.0077      115.974    76.098
7     0.978      0.0088      111.136    76.9105
8     1.04      0.0107      97.1963    77.8259
9     1.06      0.0146      72.6027    78.5314
10     1.07      0.0197      54.3147    78.2561
