          
-2     0.257      0.0061      42.1311    71.1044
-1     0.372      0.0061      60.9836    71.3235
0     0.484      0.0062      78.0645    71.6134
1     0.592      0.0064      92.5    72.0076
2     0.688      0.0066      104.242    73.3017
3     0.793      0.0069      114.928    74.5298
4     0.893      0.0073      122.329    75.8456
5     0.988      0.008      123.5    77.1019
6     1.078      0.0088      122.5    78.1539
7     1.149      0.0104      110.481    79.0244
8     1.205      0.0128      94.1406    79.6162
9     1.227      0.0168      73.0357    79.8003
10     1.175      0.0251      46.8127    79.6172
