          
-2     0.06      0.0074      8.10811    67.6323
-1     0.191      0.0074      25.8108    67.635
0     0.321      0.0074      43.3784    67.6847
1     0.451      0.0075      60.1333    67.7763
2     0.58      0.0077      75.3247    68.5497
3     0.708      0.0079      89.6203    69.4111
4     0.837      0.0081      103.333    70.3334
5     0.964      0.0084      114.762    71.2288
6     1.089      0.0088      123.75    71.9927
7     1.214      0.0093      130.538    72.3449
8     1.336      0.0098      136.327    72.5465
9     1.453      0.0107      135.794    72.3867
10     1.565      0.0118      132.627    71.6834
