          
-2     0.159      0.0071      22.3944    67.898
-1     0.288      0.0071      40.5634    67.9296
0     0.417      0.0072      57.9167    68.0202
1     0.546      0.0073      74.7945    68.1617
2     0.673      0.0075      89.7333    68.9593
3     0.8      0.0077      103.896    69.8557
4     0.926      0.0079      117.215    70.8594
5     1.051      0.0083      126.627    71.85
6     1.175      0.0086      136.628    72.5832
7     1.297      0.0091      142.527    72.9369
8     1.415      0.0097      145.876    73.2253
9     1.529      0.0106      144.245    73.0449
10     1.627      0.0121      134.463    72.6701
