          
-2     0.073      0.0071      10.2817    67.7346
-1     0.202      0.0071      28.4507    67.7914
0     0.332      0.0072      46.1111    67.8847
1     0.46      0.0073      63.0137    67.9549
2     0.589      0.0074      79.5946    68.6907
3     0.716      0.0076      94.2105    69.6029
4     0.843      0.0079      106.709    70.5444
5     0.969      0.0081      119.63    71.4321
6     1.094      0.0085      128.706    72.1778
7     1.217      0.0089      136.742    72.5338
8     1.338      0.0095      140.842    72.7741
9     1.453      0.0104      139.712    72.6484
10     1.551      0.0123      126.098    72.5059
