          
-2     -0.022      0.0072      -3.05556    67.9283
-1     0.109      0.0072      15.1389    67.9392
0     0.239      0.0073      32.7397    68.0132
1     0.369      0.0074      49.8649    68.0869
2     0.498      0.0075      66.4    68.773
3     0.627      0.0077      81.4286    69.6217
4     0.755      0.008      94.375    70.5814
5     0.881      0.0083      106.145    71.4889
6     1.008      0.0087      115.862    72.1847
7     1.132      0.0091      124.396    72.4388
8     1.254      0.0096      130.625    72.617
9     1.373      0.0104      132.019    72.4124
10     1.485      0.0115      129.13    71.6202
