          
-2     -0.001      0.0078      -0.128205    68.3068
-1     0.132      0.0077      17.1429    68.2535
0     0.265      0.0077      34.4156    68.3128
1     0.397      0.0078      50.8974    68.4595
2     0.528      0.008      66    69.2112
3     0.66      0.0081      81.4815    70.0235
4     0.79      0.0084      94.0476    70.9938
5     0.918      0.0088      104.318    71.9696
6     1.047      0.0091      115.055    72.6888
7     1.173      0.0095      123.474    72.9955
8     1.296      0.0101      128.317    73.2872
9     1.414      0.0109      129.725    73.1145
10     1.519      0.0123      123.496    72.7335
