          
-2     0.21      0.0059      35.5932    67.5651
-1     0.333      0.0057      58.4211    67.5197
0     0.455      0.0057      79.8246    67.5525
1     0.576      0.0058      99.3103    67.6226
2     0.697      0.0059      118.136    68.446
3     0.817      0.0061      133.934    69.4288
4     0.934      0.0065      143.692    70.6206
5     1.048      0.0072      145.556    71.9195
6     1.156      0.0083      139.277    73.2579
7     1.243      0.0108      115.093    75.0338
8     1.315      0.0133      98.8722    76.272
9     1.368      0.0159      86.0377    76.8011
10     1.411      0.0192      73.4896    76.4708
