          
-2     0.072      0.0054      13.3333    66.8182
-1     0.194      0.0053      36.6038    66.7588
0     0.316      0.0053      59.6226    66.7843
1     0.437      0.0055      79.4545    66.8673
2     0.557      0.0056      99.4643    67.6444
3     0.677      0.0059      114.746    68.6111
4     0.793      0.0065      122    70.0467
5     0.905      0.0075      120.667    71.6171
6     0.999      0.0103      96.9903    74.0502
7     1.099      0.012      91.5833    75.0463
8     1.197      0.0133      90    75.499
9     1.284      0.015      85.6    75.4838
10     1.353      0.0168      80.5357    74.9073
