          
-2     0.074      0.0057      12.9825    69.0233
-1     0.194      0.0057      34.0351    69.0896
0     0.313      0.0058      53.9655    69.2391
1     0.432      0.0059      73.2203    69.4071
2     0.55      0.006      91.6667    70.2589
3     0.667      0.0063      105.873    71.2397
4     0.782      0.0065      120.308    72.2657
5     0.894      0.007      127.714    73.3514
6     1      0.0077      129.87    74.3855
7     1.098      0.0088      124.773    75.1826
8     1.162      0.0108      107.593    76.4003
9     1.19      0.0145      82.069    77.4539
10     1.223      0.0186      65.7527    77.2241
