          
-2     0.124      0.0056      22.1429    68.8716
-1     0.244      0.0056      43.5714    68.9193
0     0.363      0.0056      64.8214    69.0347
1     0.481      0.0057      84.386    69.1824
2     0.599      0.0058      103.276    70.0121
3     0.716      0.006      119.333    70.9353
4     0.832      0.0062      134.194    71.94
5     0.943      0.0066      142.879    73.0448
6     1.042      0.0077      135.325    74.4967
7     1.032      0.0131      78.7786    78.2083
8     1.065      0.0172      61.9186    79.4285
9     1.107      0.0213      51.9718    79.52
10     1.142      0.0262      43.5878    78.7955
