          
-2     -0.034      0.0068      -5    68.8136
-1     0.093      0.0068      13.6765    68.8433
0     0.22      0.0069      31.8841    68.8708
1     0.346      0.007      49.4286    68.9751
2     0.472      0.0072      65.5556    69.7465
3     0.597      0.0074      80.6757    70.5577
4     0.722      0.0077      93.7662    71.4477
5     0.846      0.008      105.75    72.2856
6     0.969      0.0084      115.357    72.9571
7     1.09      0.0088      123.864    73.1686
8     1.209      0.0094      128.617    73.2949
9     1.325      0.0102      129.902    72.9206
10     1.437      0.0112      128.304    71.9586
