          
-2     0.31      0.0067      46.2687    67.666
-1     0.434      0.0067      64.7761    67.7328
0     0.559      0.0067      83.4328    67.792
1     0.682      0.0068      100.294    67.8956
2     0.804      0.007      114.857    68.7688
3     0.926      0.0073      126.849    69.7331
4     1.046      0.0076      137.632    70.8413
5     1.165      0.0081      143.827    71.9075
6     1.28      0.0088      145.455    72.8745
7     1.392      0.0096      145    73.538
8     1.498      0.0108      138.704    74.0863
9     1.591      0.0125      127.28    74.2916
10     1.653      0.015      110.2    74.2454
