          
-2     -0.089      0.007      -12.7143    68.8888
-1     0.039      0.007      5.57143    68.8899
0     0.168      0.0071      23.662    68.9634
1     0.296      0.0072      41.1111    69.0501
2     0.424      0.0073      58.0822    69.7987
3     0.551      0.0075      73.4667    70.665
4     0.677      0.0078      86.7949    71.6077
5     0.802      0.0082      97.8049    72.4815
6     0.925      0.0086      107.558    73.207
7     1.047      0.0091      115.055    73.4858
8     1.165      0.0098      118.878    73.7256
9     1.28      0.0106      120.755    73.4631
10     1.387      0.0117      118.547    72.6706
