          
-2     0.215      0.0066      32.5758    71.7436
-1     0.319      0.0064      49.8438    71.847
0     0.413      0.0062      66.6129    72.243
1     0.507      0.0063      80.4762    72.7049
2     0.606      0.0066      91.8182    73.9607
3     0.7      0.0071      98.5915    75.4005
4     0.788      0.0079      99.7468    76.9023
5     0.868      0.009      96.4444    78.2836
6     0.937      0.0107      87.5701    79.4897
7     0.998      0.0128      77.9688    80.2535
8     1.044      0.0157      66.4968    80.7036
9     1.081      0.0192      56.3021    80.5366
10     1.111      0.0233      47.6824    79.6289
