          
-2     0.2      0.0064      31.25    71.5675
-1     0.306      0.0061      50.1639    71.6667
0     0.408      0.0061      66.8852    71.9859
1     0.498      0.0061      81.6393    72.5296
2     0.599      0.0064      93.5937    73.7667
3     0.694      0.0069      100.58    75.1836
4     0.783      0.0076      103.026    76.6948
5     0.866      0.0087      99.5402    78.0657
6     0.937      0.0102      91.8627    79.2496
7     0.998      0.0122      81.8033    80.0571
8     1.046      0.0151      69.2715    80.5325
9     1.082      0.0185      58.4865    80.3944
10     1.11      0.0227      48.8987    79.5202
