          
-2     0.126      0.0065      19.3846    68.5132
-1     0.25      0.0066      37.8788    68.597
0     0.374      0.0067      55.8209    68.7413
1     0.497      0.0068      73.0882    68.872
2     0.62      0.007      88.5714    69.6637
3     0.741      0.0072      102.917    70.5643
4     0.862      0.0074      116.486    71.5383
5     0.981      0.0077      127.403    72.4482
6     1.099      0.0081      135.679    73.1973
7     1.215      0.0086      141.279    73.514
8     1.329      0.0092      144.457    73.6673
9     1.436      0.0102      140.784    73.4813
10     1.535      0.0114      134.649    72.7208
