          
-2     0.167      0.0073      22.8767    68.9421
-1     0.296      0.0074      40    69.0137
0     0.425      0.0074      57.4324    69.0976
1     0.553      0.0075      73.7333    69.2383
2     0.68      0.0077      88.3117    70.0687
3     0.806      0.008      100.75    71.0137
4     0.931      0.0083      112.169    72.0535
5     1.054      0.0087      121.149    73.0447
6     1.176      0.0092      127.826    73.8981
7     1.294      0.0099      130.707    74.3673
8     1.407      0.0107      131.495    74.7307
9     1.513      0.0118      128.22    74.6193
10     1.589      0.0137      115.985    74.4863
