          
-2     -0.185      0.005      -37    69.1071
-1     -0.07      0.005      -14    69.0746
0     0.046      0.0051      9.01961    69.2242
1     0.16      0.0054      29.6296    69.5173
2     0.273      0.0057      47.8947    70.5175
3     0.384      0.0062      61.9355    71.7341
4     0.492      0.0069      71.3043    73.0441
5     0.596      0.0076      78.4211    74.3079
6     0.698      0.0086      81.1628    75.3828
7     0.794      0.0096      82.7083    76.0339
8     0.882      0.0107      82.4299    76.4704
9     0.968      0.0119      81.3445    76.2852
10     1.049      0.0133      78.8722    75.4157
