          
-2     0.248      0.0065      38.1538    68.4778
-1     0.371      0.0066      56.2121    68.6065
0     0.494      0.0066      74.8485    68.7229
1     0.616      0.0068      90.5882    68.8708
2     0.737      0.007      105.286    69.7286
3     0.858      0.0072      119.167    70.6878
4     0.977      0.0075      130.267    71.7289
5     1.095      0.0078      140.385    72.6472
6     1.211      0.0082      147.683    73.373
7     1.326      0.0086      154.186    73.7035
8     1.437      0.0093      154.516    73.9341
9     1.539      0.0104      147.981    73.8009
10     1.623      0.0122      133.033    73.3777
