          
-2     -0.05      0.0056      -8.92857    68.9637
-1     0.07      0.0056      12.5    69.0089
0     0.189      0.0057      33.1579    69.1425
1     0.308      0.0058      53.1034    69.2805
2     0.426      0.006      71    70.1318
3     0.544      0.0062      87.7419    71.0335
4     0.66      0.0065      101.538    72.0426
5     0.772      0.007      110.286    73.1376
6     0.879      0.0077      114.156    74.1591
7     0.976      0.009      108.444    75.0767
8     1.047      0.0114      91.8421    76.2855
9     1.103      0.0137      80.5109    76.7553
10     1.16      0.0163      71.1656    76.3237
