          
-2     0.036      0.0073      4.93151    67.7554
-1     0.166      0.0073      22.7397    67.7541
0     0.297      0.0073      40.6849    67.8188
1     0.426      0.0074      57.5676    67.9401
2     0.556      0.0076      73.1579    68.6758
3     0.684      0.0077      88.8312    69.4944
4     0.813      0.008      101.625    70.4363
5     0.94      0.0083      113.253    71.3607
6     1.065      0.0087      122.414    72.1518
7     1.19      0.0091      130.769    72.4094
8     1.312      0.0097      135.258    72.6841
9     1.43      0.0105      136.19    72.5031
10     1.539      0.0117      131.538    71.9225
