          
-2     0.445      0.0064      69.5312    70.1747
-1     0.559      0.0062      90.1613    70.2577
0     0.675      0.0061      110.656    70.3898
1     0.789      0.0061      129.344    70.5766
2     0.901      0.0062      145.323    71.5755
3     1.009      0.0064      157.656    72.7127
4     1.113      0.0066      168.636    73.9764
5     1.209      0.0069      175.217    75.2241
6     1.29      0.0076      169.737    76.5814
7     1.343      0.0094      142.872    78.0282
8     1.331      0.015      88.7333    79.7448
9     1.25      0.0251      49.8008    80.7626
10     1.19      0.0358      33.2402    80.3706
