          
-2     0.286      0.0061      46.8852    67.5258
-1     0.409      0.006      68.1667    67.4935
0     0.532      0.006      88.6667    67.5115
1     0.653      0.006      108.833    67.5958
2     0.774      0.0061      126.885    68.3805
3     0.895      0.0063      142.063    69.3431
4     1.013      0.0066      153.485    70.4373
5     1.127      0.0073      154.384    71.8027
6     1.237      0.0082      150.854    73.0904
7     1.321      0.0107      123.458    74.9979
8     1.366      0.0137      99.708    76.7946
9     1.4      0.0175      80    77.615
10     1.437      0.0223      64.4395    77.2649
