          
-2     0.02      0.0052      3.84615    69.2662
-1     0.136      0.005      27.2    69.1998
0     0.252      0.005      50.4    69.2823
1     0.367      0.0051      71.9608    69.5251
2     0.48      0.0054      88.8889    70.502
3     0.59      0.0058      101.724    71.7157
4     0.692      0.0064      108.125    73.204
5     0.787      0.0074      106.351    74.7374
6     0.866      0.0086      100.698    76.2188
7     0.938      0.0102      91.9608    77.3501
8     1.006      0.0121      83.1405    78.0511
9     1.07      0.0142      75.3521    78.0304
10     1.131      0.0167      67.7246    77.2118
