          
-2     -0.052      0.0071      -7.32394    67.7755
-1     0.078      0.0071      10.9859    67.7769
0     0.208      0.0071      29.2958    67.8034
1     0.338      0.0072      46.9444    67.8928
2     0.467      0.0073      63.9726    68.5724
3     0.596      0.0075      79.4667    69.384
4     0.724      0.0077      94.026    70.257
5     0.851      0.008      106.375    71.1159
6     0.978      0.0083      117.831    71.8612
7     1.103      0.0087      126.782    72.123
8     1.226      0.0093      131.828    72.3869
9     1.345      0.0102      131.863    72.3147
10     1.456      0.0116      125.517    71.8148
