          
-2     -0.178      0.0074      -24.0541    67.3137
-1     -0.048      0.0074      -6.48649    67.2809
0     0.082      0.0074      11.0811    67.3222
1     0.212      0.0075      28.2667    67.3303
2     0.341      0.0076      44.8684    67.9454
3     0.47      0.0077      61.039    68.6714
4     0.599      0.0079      75.8228    69.483
5     0.727      0.0081      89.7531    70.2701
6     0.855      0.0084      101.786    70.9395
7     0.981      0.0089      110.225    71.1641
8     1.106      0.0095      116.421    71.4827
9     1.227      0.0104      117.981    71.3853
10     1.336      0.0128      104.375    71.4796
