          
-2     0.17      0.0065      26.1538    67.833
-1     0.296      0.0066      44.8485    67.904
0     0.421      0.0066      63.7879    67.9857
1     0.546      0.0068      80.2941    68.0849
2     0.67      0.007      95.7143    68.8888
3     0.794      0.0072      110.278    69.8021
4     0.917      0.0075      122.267    70.7922
5     1.039      0.0079      131.519    71.7097
6     1.159      0.0083      139.639    72.4576
7     1.278      0.0087      146.897    72.7901
8     1.394      0.0095      146.737    73.0646
9     1.506      0.0105      143.429    72.8352
10     1.605      0.0122      131.557    72.3134
