          
-2     -0.214      0.0071      -30.1408    68.2142
-1     -0.085      0.007      -12.1429    68.1724
0     0.045      0.0071      6.33803    68.1935
1     0.174      0.0072      24.1667    68.263
2     0.304      0.0073      41.6438    68.9155
3     0.432      0.0075      57.6    69.6894
4     0.56      0.0077      72.7273    70.5746
5     0.687      0.008      85.875    71.4199
6     0.813      0.0084      96.7857    72.1392
7     0.937      0.0089      105.281    72.3978
8     1.059      0.0096      110.312    72.6603
9     1.178      0.0104      113.269    72.4428
10     1.291      0.0116      111.293    71.6809
