          
-2     0.187      0.0058      32.2414    68.501
-1     0.306      0.0056      54.6429    68.4533
0     0.424      0.0056      75.7143    68.5253
1     0.541      0.0056      96.6071    68.6408
2     0.658      0.0058      113.448    69.4776
3     0.773      0.006      128.833    70.4802
4     0.886      0.0064      138.438    71.6666
5     0.995      0.007      142.143    72.9095
6     1.094      0.0082      133.415    74.2828
7     1.171      0.0104      112.596    75.8651
8     1.228      0.0128      95.9375    77.0272
9     1.277      0.015      85.1333    77.3944
10     1.329      0.0182      73.022    76.8435
