          
-2     0.288      0.0074      38.9189    68.9384
-1     0.417      0.0074      56.3514    69.0069
0     0.545      0.0075      72.6667    69.1229
1     0.672      0.0076      88.4211    69.2898
2     0.798      0.0078      102.308    70.1755
3     0.923      0.0081      113.951    71.1827
4     1.046      0.0085      123.059    72.2662
5     1.168      0.009      129.778    73.2885
6     1.287      0.0095      135.474    74.1515
7     1.402      0.0102      137.451    74.6532
8     1.513      0.011      137.545    74.9791
9     1.612      0.0122      132.131    74.9446
10     1.676      0.0144      116.389    74.8496
