          
-2     0.233      0.0062      37.5806    71.4239
-1     0.341      0.006      56.8333    71.5148
0     0.449      0.0059      76.1017    71.7353
1     0.547      0.0059      92.7119    72.1845
2     0.648      0.0061      106.23    73.4078
3     0.748      0.0065      115.077    74.7239
4     0.843      0.007      120.429    76.1427
5     0.932      0.0077      121.039    77.4761
6     1.003      0.0091      110.22    78.7738
7     1.066      0.011      96.9091    79.6309
8     1.108      0.0139      79.7122    80.2404
9     1.12      0.0184      60.8696    80.3503
10     1.106      0.0246      44.9593    79.749
