          
-2     0.172      0.0057      30.1754    69.3253
-1     0.285      0.0052      54.8077    69.1265
0     0.398      0.0052      76.5385    69.2767
1     0.51      0.0054      94.4444    69.6107
2     0.619      0.0058      106.724    70.7574
3     0.725      0.0063      115.079    72.0941
4     0.827      0.007      118.143    73.521
5     0.925      0.0079      117.089    74.8674
6     1.01      0.0089      113.483    76.093
7     1.095      0.0101      108.416    76.912
8     1.169      0.0117      99.9145    77.4784
9     1.237      0.0136      90.9559    77.4267
10     1.299      0.0158      82.2152    76.6299
