          
-2     0.109      0.0075      14.5333    67.838
-1     0.24      0.0075      32    67.876
0     0.371      0.0075      49.4667    67.9459
1     0.502      0.0077      65.1948    68.0648
2     0.631      0.0079      79.8734    68.8719
3     0.761      0.008      95.125    69.7376
4     0.889      0.0083      107.108    70.6993
5     1.016      0.0086      118.14    71.6385
6     1.142      0.0091      125.495    72.4617
7     1.265      0.0096      131.771    72.8412
8     1.387      0.0101      137.327    73.0476
9     1.505      0.0109      138.073    72.8355
10     1.612      0.0121      133.223    72.2585
