          
-2     0.363      0.0074      49.0541    72.8823
-1     0.451      0.0073      61.7808    73.3571
0     0.549      0.0075      73.2    73.7877
1     0.641      0.0078      82.1795    74.3447
2     0.735      0.0083      88.5542    75.6581
3     0.83      0.0088      94.3182    76.9481
4     0.918      0.0097      94.6392    78.2756
5     1      0.0108      92.5926    79.4543
6     1.072      0.0124      86.4516    80.4245
7     1.132      0.0145      78.069    81.0305
8     1.162      0.018      64.5556    81.4572
9     1.184      0.0218      54.3119    81.2117
10     1.205      0.0267      45.1311    80.267
