          
-2     0.424      0.0063      67.3016    69.6152
-1     0.541      0.0062      87.2581    69.74
0     0.658      0.0063      104.444    69.959
1     0.774      0.0064      120.938    70.1868
2     0.888      0.0066      134.545    71.2033
3     1      0.0069      144.928    72.3368
4     1.108      0.0073      151.781    73.5415
5     1.215      0.0077      157.792    74.6028
6     1.311      0.0083      157.952    75.6218
7     1.396      0.0093      150.108    76.4625
8     1.469      0.0107      137.29    77.1281
9     1.52      0.0132      115.152    77.4496
10     1.541      0.0176      87.5568    77.2468
