          
-2     0.44      0.0068      64.7059    67.9513
-1     0.564      0.0067      84.1791    68.0454
0     0.688      0.0068      101.176    68.1571
1     0.812      0.0069      117.681    68.2956
2     0.934      0.0071      131.549    69.1645
3     1.055      0.0073      144.521    70.1667
4     1.175      0.0076      154.605    71.249
5     1.293      0.008      161.625    72.2862
6     1.407      0.0086      163.605    73.303
7     1.517      0.0094      161.383    74.0164
8     1.618      0.0106      152.642    74.6665
9     1.68      0.013      129.231    75.5757
10     1.68      0.0193      87.0466    76.535
