          
-2     0.201      0.0074      27.1622    68.4809
-1     0.331      0.0075      44.1333    68.5903
0     0.462      0.0076      60.7895    68.6875
1     0.592      0.0077      76.8831    68.8441
2     0.721      0.0079      91.2658    69.7127
3     0.849      0.0081      104.815    70.6642
4     0.976      0.0084      116.19    71.6872
5     1.101      0.0088      125.114    72.7014
6     1.224      0.0093      131.613    73.6182
7     1.345      0.0098      137.245    74.0186
8     1.462      0.0105      139.238    74.3467
9     1.57      0.0115      136.522    74.2971
10     1.636      0.0142      115.211    74.7392
