          
-2     0.299      0.0059      50.678    67.6663
-1     0.421      0.0057      73.8596    67.6312
0     0.542      0.0057      95.0877    67.6449
1     0.663      0.0057      116.316    67.7052
2     0.783      0.0058      135    68.5024
3     0.902      0.006      150.333    69.4399
4     1.02      0.0062      164.516    70.55
5     1.133      0.0068      166.618    71.8443
6     1.221      0.0093      131.29    74.3787
7     1.239      0.0141      87.8723    77.6169
8     1.279      0.0175      73.0857    78.7544
9     1.322      0.0219      60.3653    78.9708
10     1.355      0.0272      49.8162    78.335
