          
-2     0.113      0.0068      16.6176    68.1531
-1     0.24      0.0067      35.8209    68.1372
0     0.367      0.0067      54.7761    68.2224
1     0.493      0.0068      72.5    68.3163
2     0.619      0.007      88.4286    69.1011
3     0.743      0.0072      103.194    70.0067
4     0.867      0.0075      115.6    71.0595
5     0.989      0.0078      126.795    72.0091
6     1.109      0.0084      132.024    72.9125
7     1.226      0.0091      134.725    73.4604
8     1.339      0.01      133.9    73.8901
9     1.441      0.0114      126.404    74.0474
10     1.511      0.0137      110.292    74.1344
