          
-2     0.211      0.0069      30.5797    68.0568
-1     0.338      0.0069      48.9855    68.1048
0     0.464      0.0069      67.2464    68.2025
1     0.59      0.0071      83.0986    68.3383
2     0.715      0.0073      97.9452    69.1609
3     0.839      0.0076      110.395    70.1175
4     0.961      0.0079      121.646    71.1755
5     1.083      0.0083      130.482    72.1386
6     1.203      0.0088      136.705    72.934
7     1.32      0.0094      140.426    73.4029
8     1.434      0.0102      140.588    73.6716
9     1.543      0.0113      136.549    73.5002
10     1.643      0.0127      129.37    72.7868
