          
-2     0.115      0.0056      20.5357    71.0034
-1     0.224      0.0055      40.7273    71.1962
0     0.331      0.0056      59.1071    71.5118
1     0.425      0.0057      74.5614    72.0836
2     0.524      0.006      87.3333    73.3111
3     0.621      0.0065      95.5385    74.6648
4     0.713      0.0071      100.423    76.1093
5     0.798      0.0081      98.5185    77.5021
6     0.874      0.0094      92.9787    78.7046
7     0.94      0.0111      84.6847    79.5107
8     0.996      0.0135      73.7778    79.9835
9     1.043      0.0164      63.5976    79.84
10     1.078      0.02      53.9    78.9893
