          
-2     0.116      0.0063      18.4127    69.1516
-1     0.239      0.0063      37.9365    69.2366
0     0.36      0.0064      56.25    69.3617
1     0.481      0.0065      74    69.5392
2     0.602      0.0067      89.8507    70.3811
3     0.721      0.0069      104.493    71.322
4     0.839      0.0071      118.169    72.3268
5     0.956      0.0074      129.189    73.2567
6     1.071      0.0078      137.308    74.0091
7     1.181      0.0084      140.595    74.4375
8     1.283      0.0093      137.957    74.9007
9     1.368      0.0107      127.85    75.0941
10     1.369      0.0156      87.7564    76.1751
