          
-2     -0.001      0.0075      -0.133333    68.0093
-1     0.131      0.0075      17.4667    68.0215
0     0.263      0.0076      34.6053    68.0747
1     0.394      0.0077      51.1688    68.1639
2     0.524      0.0078      67.1795    68.8904
3     0.655      0.008      81.875    69.7612
4     0.784      0.0083      94.4578    70.7238
5     0.912      0.0086      106.047    71.5989
6     1.039      0.009      115.444    72.3341
7     1.165      0.0094      123.936    72.6412
8     1.288      0.01      128.8    72.8659
9     1.408      0.0108      130.37    72.591
10     1.52      0.0119      127.731    71.9078
