          
-2     -0.095      0.0074      -12.8378    67.663
-1     0.036      0.0073      4.93151    67.6426
0     0.166      0.0073      22.7397    67.6499
1     0.296      0.0074      40    67.6894
2     0.426      0.0075      56.8    68.3526
3     0.556      0.0077      72.2078    69.1608
4     0.685      0.0079      86.7089    70.0519
5     0.813      0.0081      100.37    70.8692
6     0.941      0.0084      112.024    71.5665
7     1.067      0.0088      121.25    71.7799
8     1.192      0.0095      125.474    72.1023
9     1.313      0.0103      127.476    71.974
10     1.428      0.0115      124.174    71.3719
