          
-2     -0.053      0.0061      -8.68852    69.767
-1     0.068      0.0061      11.1475    69.8324
0     0.188      0.0062      30.3226    69.9622
1     0.307      0.0063      48.7302    70.1193
2     0.426      0.0065      65.5385    70.9861
3     0.543      0.0067      81.0448    71.9536
4     0.658      0.007      94    73.0296
5     0.772      0.0074      104.324    73.9973
6     0.882      0.0079      111.646    74.8705
7     0.986      0.0086      114.651    75.3642
8     1.08      0.0096      112.5    75.8271
9     1.153      0.011      104.818    76.0108
10     1.206      0.0135      89.3333    75.7924
