          
-2     0.287      0.0067      42.8358    67.6659
-1     0.412      0.0066      62.4242    67.6977
0     0.536      0.0066      81.2121    67.7721
1     0.66      0.0068      97.0588    67.8987
2     0.783      0.007      111.857    68.7299
3     0.904      0.0072      125.556    69.7397
4     1.024      0.0076      134.737    70.8296
5     1.143      0.0081      141.111    71.8894
6     1.259      0.0087      144.713    72.8257
7     1.37      0.0096      142.708    73.5123
8     1.476      0.0107      137.944    74.0258
9     1.572      0.0123      127.805    74.1416
10     1.639      0.0147      111.497    74.0047
