          
-2     0.262      0.0064      40.9375    67.6225
-1     0.388      0.0064      60.625    67.6901
0     0.512      0.0065      78.7692    67.7867
1     0.636      0.0066      96.3636    67.8875
2     0.759      0.0068      111.618    68.7384
3     0.882      0.007      126    69.6925
4     1.003      0.0073      137.397    70.747
5     1.122      0.0077      145.714    71.7343
6     1.24      0.0081      153.086    72.603
7     1.352      0.009      150.222    73.3092
8     1.459      0.0101      144.455    73.8621
9     1.544      0.0122      126.557    74.4137
10     1.558      0.0169      92.1893    75.4738
