          
-2     0.237      0.0055      43.0909    67.3989
-1     0.358      0.0053      67.5472    67.3329
0     0.478      0.0053      90.1887    67.3564
1     0.597      0.0054      110.556    67.4201
2     0.716      0.0056      127.857    68.2187
3     0.834      0.0058      143.793    69.1966
4     0.949      0.0062      153.065    70.412
5     1.057      0.0074      142.838    72.1425
6     1.128      0.0114      98.9474    75.2951
7     1.217      0.0132      92.197    76.3216
8     1.293      0.0148      87.3649    76.9733
9     1.343      0.0173      77.6301    77.3349
10     1.394      0.0209      66.6986    76.8187
