          
-2     0.029      0.0056      5.17857    68.8912
-1     0.149      0.0055      27.0909    68.87
0     0.268      0.0055      48.7273    68.9368
1     0.387      0.0056      69.1071    69.0626
2     0.505      0.0057      88.5965    69.8857
3     0.623      0.0059      105.593    70.7633
4     0.738      0.0061      120.984    71.7834
5     0.848      0.0068      124.706    73.0496
6     0.95      0.0077      123.377    74.348
7     1.016      0.0104      97.6923    76.3036
8     1.058      0.0133      79.5489    77.8253
9     1.111      0.0162      68.5802    78.1434
10     1.158      0.0199      58.191    77.5669
