          
-2     0.046      0.0067      6.86567    70.8872
-1     0.163      0.0066      24.697    70.8861
0     0.279      0.0066      42.2727    70.9973
1     0.395      0.0067      58.9552    71.2128
2     0.507      0.0068      74.5588    72.2032
3     0.616      0.0071      86.7606    73.396
4     0.72      0.0075      96    74.6944
5     0.81      0.008      101.25    76.0519
6     0.899      0.0089      101.011    77.2514
7     0.98      0.0101      97.0297    78.1406
8     1.051      0.0119      88.3193    78.7412
9     1.11      0.0144      77.0833    78.7807
10     1.152      0.018      64    78.1275
