          
-2     -0.022      0.0067      -3.28358    68.2202
-1     0.106      0.0066      16.0606    68.2046
0     0.234      0.0067      34.9254    68.2551
1     0.361      0.0067      53.8806    68.352
2     0.488      0.0069      70.7246    69.065
3     0.614      0.007      87.7143    69.905
4     0.739      0.0072      102.639    70.8376
5     0.864      0.0075      115.2    71.7286
6     0.987      0.0079      124.937    72.478
7     1.107      0.0085      130.235    72.9286
8     1.224      0.0092      133.043    73.3313
9     1.332      0.0105      126.857    73.4619
10     1.395      0.0137      101.825    74.2786
