          
-2     0.279      0.007      39.8571    67.9678
-1     0.407      0.007      58.1429    68.0434
0     0.533      0.0071      75.0704    68.1551
1     0.659      0.0072      91.5278    68.2844
2     0.784      0.0074      105.946    69.1366
3     0.908      0.0077      117.922    70.1164
4     1.031      0.008      128.875    71.1676
5     1.152      0.0084      137.143    72.1511
6     1.272      0.0089      142.921    72.975
7     1.388      0.0095      146.105    73.4842
8     1.501      0.0103      145.728    73.7941
9     1.607      0.0114      140.965    73.6739
10     1.701      0.0129      131.86    73.0692
