          
-2     -0.078      0.0074      -10.5405    67.6066
-1     0.053      0.0074      7.16216    67.6133
0     0.183      0.0074      24.7297    67.6851
1     0.314      0.0075      41.8667    67.7117
2     0.444      0.0076      58.4211    68.3631
3     0.573      0.0078      73.4615    69.155
4     0.702      0.008      87.75    70.0646
5     0.83      0.0083      100    70.9371
6     0.957      0.0086      111.279    71.6552
7     1.083      0.009      120.333    71.8534
8     1.207      0.0096      125.729    72.0888
9     1.328      0.0104      127.692    71.9353
10     1.443      0.0115      125.478    71.2442
