          
-2     0.191      0.0065      29.3846    66.9257
-1     0.314      0.0065      48.3077    66.908
0     0.437      0.0065      67.2308    66.9026
1     0.56      0.0066      84.8485    66.9455
2     0.681      0.0068      100.147    67.7058
3     0.803      0.007      114.714    68.6154
4     0.923      0.0073      126.438    69.6209
5     1.043      0.0078      133.718    70.6117
6     1.161      0.0083      139.88    71.4788
7     1.276      0.0091      140.22    72.0618
8     1.389      0.0102      136.176    72.495
9     1.495      0.012      124.583    72.6177
10     1.592      0.0142      112.113    72.1771
