          
-2     -0.086      0.0061      -14.0984    69.1907
-1     0.035      0.0061      5.7377    69.193
0     0.156      0.0062      25.1613    69.2786
1     0.277      0.0063      43.9683    69.4221
2     0.397      0.0064      62.0312    70.1711
3     0.517      0.0065      79.5385    71.0463
4     0.635      0.0068      93.3824    71.9801
5     0.752      0.0071      105.915    72.8576
6     0.865      0.0075      115.333    73.6566
7     0.967      0.0088      109.886    74.4589
8     1      0.0131      76.3359    76.9047
9     1.059      0.0155      68.3226    77.3167
10     1.099      0.0197      55.7868    77.1728
