          
-2     0.328      0.0065      50.4615    67.6306
-1     0.452      0.0064      70.625    67.6789
0     0.575      0.0064      89.8437    67.7497
1     0.698      0.0065      107.385    67.84
2     0.82      0.0066      124.242    68.6404
3     0.941      0.0068      138.382    69.5728
4     1.061      0.0071      149.437    70.594
5     1.18      0.0074      159.459    71.6037
6     1.294      0.0081      159.753    72.7018
7     1.405      0.0091      154.396    73.4895
8     1.498      0.011      136.182    74.6491
9     1.524      0.0157      97.0701    76.6251
10     1.517      0.0228      66.5351    77.2768
